year,selling_price,km_driven,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
2014,190000,90000,False,False,False,True,True,False,True,False,True,False,False
2014,250000,30000,True,False,False,False,True,False,True,False,False,False,False
2009,200000,60000,False,False,False,True,True,False,True,False,False,False,False
2005,300000,90000,True,False,False,False,True,False,True,False,True,False,False
2015,250000,120000,False,False,False,True,True,False,True,False,True,False,False
2008,90000,70000,False,False,False,True,True,False,True,False,False,False,True
2001,68000,70000,False,False,False,True,True,False,True,False,False,False,False
2017,500000,26500,False,False,False,True,True,False,True,False,False,False,False
2017,900000,50000,True,False,False,False,True,False,True,False,False,False,False
2007,100000,52000,False,False,False,True,True,False,True,False,True,False,False
2016,700000,160000,True,False,False,False,True,False,True,False,False,False,False
2012,1750000,115992,True,False,False,False,False,False,False,False,False,False,True
2017,290000,110000,False,False,False,True,True,False,True,False,True,False,False
2014,1050000,97000,True,False,False,False,True,False,True,False,True,False,False
2008,70000,100000,True,False,False,False,True,False,True,False,False,False,True
2016,520000,41000,True,False,False,False,True,False,True,False,False,False,False
2012,150000,90000,True,False,False,False,True,False,True,False,False,False,False
2008,120000,90000,False,False,False,True,True,False,True,False,False,False,False
2016,600000,25000,False,False,False,True,True,False,True,False,False,False,False
2010,150000,70000,True,False,False,False,True,False,True,False,True,False,False
2011,400000,60000,False,False,False,True,True,False,True,False,False,False,False
2015,310000,30000,False,False,False,True,True,False,True,False,True,False,False
2015,550000,30000,False,False,False,True,True,False,True,False,False,False,False
2016,550000,60000,True,False,False,False,True,False,True,False,False,False,False
2013,320000,73000,True,False,False,False,True,False,True,False,False,False,False
1992,50000,100000,False,False,False,True,True,False,True,True,False,False,False
2018,500000,32000,False,False,False,True,True,False,True,False,False,False,False
2018,360000,26500,False,False,False,True,True,False,True,False,False,False,False
2017,700000,50000,True,False,False,False,True,False,True,False,True,False,False
2012,700000,110000,True,False,False,False,True,False,True,False,True,False,False
2017,655000,84000,True,False,False,False,False,False,True,False,False,False,False
2017,700000,50000,True,False,False,False,True,False,True,False,True,False,False
2011,200000,110000,False,False,True,False,True,False,True,False,False,False,False
2012,375000,150000,True,False,False,False,True,False,True,False,False,False,False
2012,470000,109052,True,False,False,False,False,False,True,False,False,False,False
2015,550000,90658,True,False,False,False,False,False,True,False,False,False,False
2014,500000,110000,True,False,False,False,True,False,True,False,True,False,False
2015,210000,25000,False,False,False,True,True,False,True,False,False,False,False
2018,270000,20000,False,False,False,True,True,False,True,False,False,False,False
2010,300000,80000,False,False,False,True,True,False,True,False,False,False,False
2007,80000,60000,False,False,False,True,True,False,True,False,False,False,True
2013,1451000,81000,True,False,False,False,False,False,False,False,False,False,False
2018,1085000,15000,True,False,False,False,True,False,True,False,False,False,False
2009,245000,75000,True,False,False,False,False,False,False,False,False,False,False
2017,700000,25552,False,False,False,True,False,False,True,False,True,False,False
2018,300000,20000,False,False,False,True,True,False,True,False,False,False,False
2017,350000,80000,True,False,False,False,True,False,True,False,False,False,False
2017,635000,25000,False,False,False,True,False,False,False,False,False,False,False
2012,325000,40700,False,False,False,True,True,False,True,False,False,False,False
2017,1150000,65500,True,False,False,False,False,False,False,False,False,False,False
2008,110000,42000,False,False,False,True,False,False,True,False,False,False,False
2018,890000,8000,False,False,False,True,False,False,True,False,False,False,False
2007,73000,80000,False,False,False,True,True,False,True,False,True,False,False
2014,170000,77000,False,False,False,True,True,False,True,False,False,False,False
2016,750000,6000,False,False,False,True,False,False,True,False,False,False,False
2017,280000,28838,False,False,False,True,True,False,True,False,False,False,False
2018,690000,11174,False,False,False,True,False,False,True,False,False,False,False
2008,130000,120000,False,False,False,True,True,False,True,False,False,False,False
2007,73000,80000,False,False,False,True,True,False,True,False,True,False,False
2007,85000,85000,False,False,False,True,True,False,True,False,True,False,False
2018,1575000,10000,False,False,False,True,True,False,False,False,False,False,False
2013,325000,105000,True,False,False,False,True,False,True,False,False,False,False
1998,85000,120000,False,False,False,True,True,False,True,False,True,False,False
2018,860000,30000,True,False,False,False,False,False,True,False,True,False,False
2017,690000,41000,True,False,False,False,True,False,True,False,False,False,False
2013,650000,54000,True,False,False,False,False,False,True,False,False,False,False
2014,375000,40000,True,False,False,False,True,False,True,False,False,False,False
2013,525000,71000,True,False,False,False,False,False,True,False,False,False,False
2016,330000,72500,False,False,False,True,False,False,True,False,False,False,False
2013,280000,76600,False,False,False,True,False,False,True,False,False,False,False
2014,470000,40000,False,False,False,True,True,False,True,False,False,False,False
2011,350000,110000,True,False,False,False,True,False,True,False,False,False,False
2012,480000,63000,False,False,False,True,False,False,True,False,False,False,False
2016,620000,60000,True,False,False,False,True,False,True,False,False,False,False
2014,250000,58000,False,False,False,True,True,False,True,False,False,False,False
2010,78692,80000,False,False,False,True,True,False,True,False,True,False,False
2012,350000,80000,True,False,False,False,True,False,True,False,False,False,False
2013,250000,70000,False,False,False,True,True,False,True,False,True,False,False
2011,260000,97700,False,False,False,True,True,False,True,True,False,False,False
2016,640000,36000,True,False,False,False,True,False,True,False,True,False,False
2008,220000,90000,True,False,False,False,True,False,True,False,True,False,False
2015,465000,130000,True,False,False,False,True,False,True,False,False,False,False
2010,229999,120000,True,False,False,False,True,False,True,False,True,False,False
2018,425000,15000,False,False,False,True,True,False,True,False,False,False,False
2008,95000,120000,False,False,False,True,True,False,True,False,False,False,True
2012,170000,170000,False,False,True,False,True,False,True,False,False,False,True
2016,229999,37500,False,False,False,True,True,False,True,False,True,False,False
1999,45000,50000,False,False,False,True,True,False,True,False,False,False,True
2007,479000,145000,False,False,False,True,True,False,True,False,False,False,True
2016,370000,60000,False,False,False,True,True,False,True,False,False,False,False
2016,340000,30000,False,False,False,True,True,False,True,False,False,False,False
2016,620000,35000,False,False,False,True,True,False,True,False,False,False,False
2012,270000,60000,True,False,False,False,True,False,True,False,False,False,False
2018,400000,35000,True,False,False,False,True,False,True,False,False,False,False
2015,260000,40000,False,False,False,True,True,False,True,False,False,False,False
2003,48000,50000,False,False,False,True,True,False,True,True,False,False,False
2015,100000,23800,False,False,False,True,True,False,True,False,True,False,False
2015,490000,70000,True,False,False,False,True,False,True,False,False,False,False
2010,120000,90000,False,False,True,False,True,False,True,False,True,False,False
2008,125000,102000,False,False,False,True,True,False,True,False,True,False,False
2013,160000,80000,False,False,False,True,True,False,True,False,False,False,False
2019,190000,5000,False,False,False,True,True,False,True,False,False,False,False
2019,1700000,10000,True,False,False,False,True,False,True,False,False,False,False
2011,250000,50000,False,False,False,True,True,False,True,False,False,False,False
2019,500000,15000,False,False,False,True,True,False,True,False,False,False,False
2008,400000,35000,False,False,False,True,True,False,True,False,True,False,False
2011,500000,20000,False,False,False,True,True,False,True,False,False,False,False
2014,1800000,99000,True,False,False,False,True,False,False,False,False,False,False
2008,320000,90000,False,False,False,True,True,False,True,False,False,False,False
2007,250000,47000,False,False,False,True,False,False,False,False,False,False,False
2010,105000,90000,True,False,False,False,True,False,True,False,False,False,True
2018,550000,20000,False,False,False,True,True,False,True,False,False,False,False
2019,600000,1100,False,False,False,True,True,False,False,False,False,False,False
2020,210000,40000,False,False,False,True,True,False,True,False,False,False,False
2012,210000,15000,False,False,False,True,True,False,True,False,False,False,False
2009,150000,40000,False,False,False,True,True,False,True,False,False,False,False
2008,125000,60000,False,False,False,True,True,False,True,False,False,False,False
2016,380000,20000,False,False,False,True,True,False,True,False,False,False,False
2019,600000,5000,False,False,False,True,True,False,True,False,False,False,False
2016,490000,27000,False,False,False,True,True,False,True,False,False,False,False
2018,545000,38000,True,False,False,False,True,False,True,False,True,False,False
2015,250000,25000,False,False,False,True,True,False,True,False,False,False,False
2020,1050000,1100,False,False,False,True,True,False,True,False,False,False,False
2007,100000,100000,False,False,False,True,True,False,True,False,False,False,False
2014,250000,100000,True,False,False,False,True,False,True,False,True,False,False
2007,100000,110000,False,False,False,True,True,False,True,False,False,False,False
2016,350000,60000,True,False,False,False,True,False,True,False,True,False,False
2012,370000,70000,True,False,False,False,True,False,True,False,True,False,False
2004,121000,110000,False,False,False,True,True,False,True,False,True,False,False
2017,570000,44077,False,False,False,True,False,False,False,False,False,False,False
2017,785000,24000,True,False,False,False,True,False,True,False,False,False,False
2018,850000,30000,True,False,False,False,True,False,True,False,False,False,False
2016,375000,30000,False,False,False,True,True,False,True,False,True,False,False
2017,619000,40000,False,False,False,True,True,False,True,False,False,False,False
2011,335000,90000,True,False,False,False,True,False,True,False,True,False,False
2006,500000,50000,True,False,False,False,True,False,True,False,False,False,False
2003,60000,100000,False,False,False,True,True,False,True,False,True,False,False
2010,130000,50000,False,False,False,True,True,False,True,False,True,False,False
2015,210000,210000,True,False,False,False,True,False,True,False,False,False,False
2019,1900000,20000,True,False,False,False,True,False,True,False,False,False,False
2013,270000,70000,True,False,False,False,True,False,True,False,True,False,False
2010,225000,100000,False,False,False,True,True,False,True,False,True,False,False
2011,150000,160000,False,False,False,True,True,False,True,False,True,False,False
2013,173000,70000,True,False,False,False,True,False,True,False,False,False,False
2018,4800000,9422,True,False,False,False,True,False,False,False,False,False,False
2017,710000,110000,True,False,False,False,True,False,False,False,False,False,False
2019,1500000,20000,False,False,False,True,True,False,True,False,False,False,False
2017,550000,20000,False,False,False,True,True,False,True,False,False,False,False
2008,58000,70000,False,False,False,True,True,False,True,False,True,False,False
2012,1200000,60000,False,False,False,True,True,False,False,False,False,False,True
2013,500000,150000,True,False,False,False,True,False,True,False,False,False,False
2009,120000,83000,False,False,False,True,True,False,True,False,True,False,False
2012,300000,250000,True,False,False,False,True,False,True,False,False,False,False
2018,300000,30000,False,False,False,True,True,False,True,False,False,False,False
2015,295000,21000,False,False,False,True,True,False,True,False,False,False,False
2018,587000,80000,False,False,False,False,True,False,True,False,False,False,False
2012,430000,50000,False,False,False,True,True,False,True,False,True,False,False
2007,123000,50000,False,False,False,True,True,False,True,False,True,False,False
2012,450000,48500,True,False,False,False,True,False,False,False,True,False,False
2007,130000,60000,False,False,False,True,True,False,True,False,False,False,True
2010,110000,90000,True,False,False,False,True,False,True,False,True,False,False
2010,200000,240000,True,False,False,False,True,False,True,False,False,False,True
2015,320000,70000,False,False,False,True,True,False,True,False,True,False,False
2014,300000,50000,False,False,False,True,True,False,True,False,False,False,False
2016,350000,110000,False,False,False,True,True,False,True,False,False,False,False
2018,800000,50000,False,False,False,True,True,False,True,False,False,False,False
2016,270000,175000,True,False,False,False,True,False,True,False,False,False,False
2017,540000,60000,False,False,False,True,True,False,True,False,False,False,False
2011,160000,60000,False,False,False,False,True,False,True,False,True,False,False
2013,340000,100000,True,False,False,False,True,False,True,False,True,False,False
2017,350000,40000,False,False,False,True,True,False,True,False,True,False,False
2011,300000,100000,True,False,False,False,True,False,True,False,False,False,False
2013,330000,63000,True,False,False,False,True,False,True,False,False,False,False
2016,325000,80000,False,False,False,False,True,False,True,False,True,False,False
2013,250000,55000,True,False,False,False,True,False,True,False,False,False,False
2013,250000,55000,True,False,False,False,True,False,True,False,False,False,False
2015,240000,60000,False,False,False,True,True,False,True,False,False,False,False
2020,545000,5000,False,False,False,True,True,False,True,False,False,False,False
2015,300000,48000,False,False,False,True,False,False,True,False,False,False,False
2010,130000,80000,False,False,False,True,True,False,True,False,True,False,False
2017,240000,50000,False,False,False,True,True,False,True,False,False,False,False
2018,360000,15000,False,False,False,True,True,False,True,False,False,False,False
2012,250000,70000,True,False,False,False,True,False,True,False,False,False,False
2019,475000,105000,True,False,False,False,False,False,False,False,False,False,False
2016,600000,50000,True,False,False,False,True,False,True,False,True,False,False
2010,150000,80000,True,False,False,False,True,False,True,False,True,False,False
2017,700000,50000,True,False,False,False,True,False,True,False,False,False,False
2016,1290000,5000,True,False,False,False,True,False,True,False,False,False,False
2004,80000,58000,False,False,False,True,True,False,True,False,False,False,False
2015,425000,12000,False,False,False,True,True,False,True,False,False,False,False
2018,500000,10000,False,False,False,True,True,False,False,False,False,False,False
2012,193000,45000,False,False,False,True,True,False,True,False,True,False,False
2015,800000,10000,False,False,False,True,True,False,True,False,False,False,False
2008,150000,50000,False,False,False,True,True,False,True,False,False,False,False
2002,80000,40000,False,False,False,True,True,False,True,True,False,False,False
2010,130000,100000,True,False,False,False,True,False,True,False,False,False,True
2012,280000,80000,True,False,False,False,True,False,True,False,True,False,False
2011,229999,110000,True,False,False,False,True,False,True,False,True,False,False
2008,80000,120000,False,False,False,True,True,False,True,False,False,False,False
2010,70000,10000,False,False,False,True,True,False,True,False,False,False,False
2013,240000,60000,True,False,False,False,True,False,True,False,True,False,False
2010,380000,72000,True,False,False,False,True,False,True,False,True,False,False
2013,240000,60000,True,False,False,False,True,False,True,False,True,False,False
2006,80000,110000,False,False,False,True,True,False,True,False,False,False,False
2013,265000,50000,False,False,False,True,True,False,True,False,False,False,False
2018,320000,25000,False,False,False,True,True,False,True,False,False,False,False
2014,500000,120000,True,False,False,False,True,False,True,False,False,False,True
2016,1300000,55000,True,False,False,False,True,False,True,False,False,False,False
2018,1500000,35000,True,False,False,False,True,False,True,False,False,False,False
2016,1800000,110000,True,False,False,False,True,False,False,False,False,False,False
2014,600000,80000,True,False,False,False,True,False,True,False,True,False,False
2018,420000,80000,False,False,False,True,True,False,True,False,False,False,False
2009,140000,120000,False,False,False,True,True,False,True,False,False,False,False
2010,300000,100000,True,False,False,False,True,False,True,False,True,False,False
2006,100000,60000,False,False,False,True,False,False,True,False,True,False,False
2017,350000,25000,False,False,False,True,False,False,True,False,False,False,False
2018,850000,19000,False,False,False,True,False,False,True,False,False,False,False
2008,140000,54000,False,False,False,True,False,False,True,False,False,False,False
2015,550000,17100,False,False,False,True,False,False,True,False,True,False,False
2017,525000,19000,False,False,False,True,False,False,False,False,False,False,False
2015,470000,146000,True,False,False,False,False,False,True,False,False,False,False
2013,900000,98000,True,False,False,False,False,False,False,False,False,False,False
2011,500000,224642,True,False,False,False,False,False,True,False,True,False,False
1998,80000,120000,False,False,False,True,True,False,True,False,True,False,False
2011,175000,175000,True,False,False,False,True,False,True,False,False,False,False
2017,1350000,15000,True,False,False,False,True,False,False,False,True,False,False
2017,800000,50000,True,False,False,False,True,False,True,False,False,False,False
2017,250000,15000,False,False,False,True,True,False,True,False,False,False,False
2018,700000,25000,False,False,False,True,True,False,False,False,False,False,False
2019,800000,25000,True,False,False,False,True,False,True,False,False,False,False
2013,660000,69000,True,False,False,False,True,False,True,False,False,False,False
2015,465000,60000,True,False,False,False,True,False,True,False,False,False,True
2006,180000,222435,True,False,False,False,True,False,True,False,True,False,False
2017,600000,66000,True,False,False,False,True,False,True,False,False,False,True
2010,150000,110000,False,False,False,True,True,False,True,False,False,False,False
2014,450000,78000,True,False,False,False,True,False,True,False,True,False,False
2019,721000,10000,False,False,False,True,True,False,True,False,False,False,False
2018,300000,35000,False,False,False,True,True,False,True,False,False,False,False
2019,1000000,10000,True,False,False,False,True,False,True,False,False,False,False
2016,300000,40000,False,False,False,True,True,False,True,False,False,False,False
2013,450000,120000,True,False,False,False,True,False,True,False,False,False,False
1997,79000,70000,False,False,False,True,True,False,False,False,False,False,False
2017,545000,40000,True,False,False,False,True,False,True,False,False,False,False
2018,844999,20000,True,False,False,False,True,False,True,False,False,False,False
2016,700000,93000,True,False,False,False,True,False,True,False,False,False,False
2016,650000,159000,True,False,False,False,True,False,True,False,False,False,False
2014,525000,75000,True,False,False,False,True,False,True,False,True,False,False
2006,110000,101100,True,False,False,False,True,False,True,False,False,False,True
2011,180000,66000,True,False,False,False,True,False,True,False,False,False,False
2012,280000,30000,False,False,False,True,True,False,True,False,True,False,False
2019,400000,10000,False,False,False,True,True,False,True,False,False,False,False
2012,625000,126000,True,False,False,False,True,False,True,False,True,False,False
2015,535000,70000,True,False,False,False,True,False,True,False,False,False,False
2017,459999,50000,True,False,False,False,True,False,True,False,False,False,False
2010,300000,100000,True,False,False,False,True,False,True,False,False,False,False
2007,280000,60000,False,False,False,True,True,False,False,False,False,False,False
2014,500000,70000,False,False,False,True,True,False,True,False,False,False,False
2019,1200000,1200,False,False,False,True,True,False,True,False,False,False,False
2016,300000,40000,False,False,False,True,True,False,True,False,False,False,False
2011,180000,80000,True,False,False,False,True,False,True,False,False,False,True
2011,180000,134444,False,False,False,True,True,False,False,False,True,False,False
2009,78000,120000,False,False,False,True,True,False,True,False,True,False,False
2011,160000,120000,True,False,False,False,True,False,True,False,False,False,False
2014,600000,238000,True,False,False,False,True,False,True,False,False,False,False
2008,110000,100000,False,False,False,True,True,False,True,False,True,False,False
2011,450000,110000,True,False,False,False,True,False,True,False,True,False,False
2019,1350000,35000,True,False,False,False,True,False,True,False,False,False,False
2003,120000,165000,False,False,False,True,True,False,True,False,True,False,False
2018,1040000,42000,True,False,False,False,True,False,True,False,False,False,False
2014,390000,70000,True,False,False,False,True,False,True,False,True,False,False
2011,65000,60000,False,False,False,True,True,False,True,False,True,False,False
2013,320000,115000,True,False,False,False,True,False,True,False,False,False,True
2017,720000,70000,True,False,False,False,True,False,True,False,False,False,False
2007,220000,80000,False,False,False,True,True,False,True,False,True,False,False
2011,225000,65000,False,False,False,True,False,False,True,False,False,False,False
2010,200000,150000,True,False,False,False,True,False,True,False,True,False,False
2015,434999,75000,True,False,False,False,False,False,True,False,True,False,False
2012,300000,63700,True,False,False,False,True,False,True,False,False,False,False
2018,700000,74800,True,False,False,False,True,False,True,False,False,False,False
2009,500000,105000,True,False,False,False,True,False,True,False,True,False,False
2016,500000,40000,True,False,False,False,True,False,True,False,False,False,False
2016,400000,90000,True,False,False,False,True,False,True,False,True,False,False
2015,825000,75000,True,False,False,False,False,False,True,False,True,False,False
2018,720000,15000,True,False,False,False,True,False,True,False,False,False,False
2009,110000,30000,False,False,False,True,True,False,True,False,True,False,False
2014,600000,100000,True,False,False,False,True,False,True,False,True,False,False
2009,275000,155000,True,False,False,False,True,False,False,False,False,False,True
2012,2349000,149000,True,False,False,False,True,False,False,False,True,False,False
2017,740000,60000,True,False,False,False,True,False,True,False,False,False,False
2017,800000,90000,True,False,False,False,True,False,True,False,False,False,False
2019,1100000,100000,True,False,False,False,True,False,True,False,False,False,False
2012,750000,100000,True,False,False,False,True,False,False,False,True,False,False
2012,200000,90000,False,False,False,True,True,False,True,False,True,False,False
2009,210000,75000,True,False,False,False,True,False,True,False,False,False,False
2009,270000,120000,True,False,False,False,True,False,True,False,True,False,False
2016,630000,90000,True,False,False,False,True,False,True,False,True,False,False
2015,375000,55000,False,False,False,True,True,False,True,False,False,False,False
2010,300000,70000,True,False,False,False,True,False,True,False,False,False,False
2016,580000,95000,True,False,False,False,True,False,True,False,True,False,False
2014,550000,50000,True,False,False,False,True,False,True,False,False,False,False
2016,750000,50000,True,False,False,False,True,False,True,False,False,False,False
2014,250000,60516,False,False,False,True,True,False,True,False,False,False,False
2012,434999,235000,True,False,False,False,True,False,True,False,True,False,False
2007,900000,76731,True,False,False,False,False,False,False,False,False,False,False
2016,685000,64000,True,False,False,False,False,False,True,False,False,False,False
2014,540000,65000,True,False,False,False,False,False,True,False,False,False,False
2018,1165000,13000,False,False,False,True,False,False,False,False,False,True,False
2014,610000,77000,True,False,False,False,False,False,True,False,False,False,False
2011,254999,24000,False,False,False,True,False,False,True,False,False,False,False
2014,280000,63840,False,False,False,True,False,False,True,False,False,False,False
2017,370000,25000,False,False,False,True,True,False,True,False,False,False,False
2011,459999,76400,True,False,False,False,True,False,True,False,True,False,False
1998,42000,70000,False,False,False,True,True,False,True,False,False,False,True
1998,42000,70000,False,False,False,True,True,False,True,False,False,False,True
2011,190000,80000,True,False,False,False,True,False,True,False,False,False,True
2010,165000,100000,False,False,False,True,True,False,True,True,False,False,False
2017,710000,40000,True,False,False,False,True,False,True,False,False,False,False
2018,1200000,15000,False,False,False,True,True,False,True,False,False,False,False
2011,229999,70000,False,False,False,True,True,False,True,False,False,False,False
2018,310000,15000,False,False,False,True,True,False,True,False,False,False,False
2015,320000,40000,False,False,False,True,True,False,True,False,False,False,False
2006,100000,54000,False,False,False,True,True,False,True,False,False,False,False
2009,160000,90000,True,False,False,False,True,False,True,False,False,False,False
2007,60000,52000,False,False,False,True,True,False,True,False,False,False,False
2012,100000,200000,True,False,False,False,True,False,True,False,False,False,True
2016,350000,35000,True,False,False,False,True,False,True,False,True,False,False
2017,700000,60000,True,False,False,False,True,False,True,False,False,False,False
2017,300000,31489,False,False,False,True,True,False,True,False,False,False,False
2018,830000,40000,True,False,False,False,True,False,True,False,False,False,False
2013,220000,110000,True,False,False,False,True,False,True,False,False,False,False
2009,130000,50000,True,False,False,False,True,False,True,False,False,False,False
2012,330000,44000,False,False,False,True,True,False,True,False,False,False,False
2010,254999,90000,False,False,False,True,True,False,True,False,True,False,False
2014,600000,50000,False,False,False,True,True,False,True,False,True,False,False
2012,210000,50000,False,False,False,True,True,False,True,False,False,False,False
2007,120000,81366,False,False,False,True,True,False,True,False,False,False,False
2006,95000,110000,False,False,False,True,True,False,True,False,False,False,False
2006,229999,300000,True,False,False,False,True,False,True,False,False,False,False
2010,229999,70000,False,False,False,True,True,False,True,False,False,False,False
2013,400000,100000,True,False,False,False,True,False,True,False,False,False,False
2005,300000,70000,False,False,False,True,True,False,True,False,True,False,False
2013,300000,50000,True,False,False,False,True,False,True,False,False,False,False
2009,80000,180000,True,False,False,False,True,False,True,False,True,False,False
2008,80000,50000,False,False,False,True,True,False,True,False,True,False,False
2007,100000,90000,False,False,False,True,True,False,True,False,True,False,False
2012,300000,110000,True,False,False,False,True,False,True,False,False,False,False
2018,700000,26000,False,False,False,True,True,False,False,False,False,False,False
2016,975000,65000,True,False,False,False,True,False,True,False,False,False,False
2009,500000,130000,True,False,False,False,True,False,True,False,False,False,False
2013,550000,75000,True,False,False,False,True,False,True,False,True,False,False
2014,550000,110000,True,False,False,False,True,False,True,False,True,False,False
2014,240000,50000,False,False,False,True,True,False,True,False,False,False,False
1997,50000,80000,False,False,False,True,True,False,True,False,True,False,False
2009,120000,80000,False,False,False,True,True,False,True,False,True,False,False
2013,900000,60000,False,False,False,True,True,False,True,False,True,False,False
2009,250000,90000,False,False,False,True,True,False,True,False,True,False,False
2017,280000,36000,False,False,False,True,True,False,True,False,False,False,False
2010,85000,87000,True,False,False,False,True,False,True,False,False,False,False
2011,90000,80000,True,False,False,False,True,False,True,False,False,False,False
2015,500000,50000,True,False,False,False,True,False,True,False,False,False,False
2013,200000,60000,False,False,False,True,True,False,True,False,False,False,False
2015,250000,50000,False,False,False,True,True,False,True,False,False,False,False
2014,185000,40000,True,False,False,False,True,False,True,False,False,False,True
2008,100000,60000,False,False,False,True,True,False,True,False,True,False,False
2015,610000,55000,True,False,False,False,True,False,True,False,False,False,False
2012,290000,80000,True,False,False,False,True,False,True,False,False,False,False
2012,300000,295000,True,False,False,False,True,False,True,False,False,False,False
2015,225000,80000,False,False,False,True,True,False,True,False,False,False,False
2017,320000,50000,False,False,False,True,True,False,True,False,True,False,False
2012,135000,158000,True,False,False,False,True,False,True,False,False,False,True
2006,400000,400000,True,False,False,False,True,False,True,False,False,False,True
2016,400000,25000,False,False,False,True,True,False,True,False,False,False,False
2017,570000,35000,False,False,False,True,True,False,True,False,False,False,False
2018,500000,12000,False,False,False,True,True,False,True,False,False,False,False
2015,130000,70000,False,False,False,True,True,False,True,False,False,False,False
2018,360000,4000,False,False,False,True,True,False,True,False,False,False,False
2017,530000,10832,False,False,False,True,False,False,True,False,False,False,False
2009,250000,50000,False,False,False,True,True,False,True,False,False,False,False
2016,600000,19495,False,False,False,True,False,False,True,False,False,False,False
2013,570000,62668,True,False,False,False,False,False,True,False,False,False,False
2013,850000,85710,True,False,False,False,False,False,True,False,False,False,False
2011,250000,55130,True,False,False,False,False,False,True,False,True,False,False
2014,580000,63356,True,False,False,False,False,False,True,False,True,False,False
2012,1680000,129627,True,False,False,False,False,False,True,False,False,False,False
2010,180000,15000,False,False,False,True,True,False,True,False,False,False,False
2017,300000,50000,False,False,False,True,True,False,True,False,False,False,False
2012,269000,70000,False,False,False,True,True,False,True,False,True,False,False
2018,231999,20000,False,False,False,True,True,False,True,False,False,False,False
2011,150000,60000,False,False,False,True,True,False,True,False,False,False,True
2017,495000,5000,False,False,False,True,True,False,True,False,False,False,False
2014,700000,15000,False,False,False,True,True,False,True,False,False,False,False
2018,400000,4400,False,False,False,True,True,False,True,False,True,False,False
2019,599000,15000,True,False,False,False,True,False,True,False,False,False,True
2013,421000,45000,True,False,False,False,True,False,True,False,False,False,False
2018,841000,1000,True,False,False,False,True,False,True,False,False,False,False
2014,295000,38500,False,False,False,True,True,False,True,False,False,False,False
2011,220000,25000,False,False,False,True,True,False,True,False,False,False,False
2013,250000,35000,True,False,False,False,True,False,True,False,False,False,False
2009,1100000,110000,True,False,False,False,True,False,True,False,True,False,False
2012,300000,40000,False,False,False,True,True,False,True,False,False,False,False
2007,80000,110000,False,False,False,True,True,False,True,False,True,False,False
2013,215000,20000,True,False,False,False,True,False,True,False,False,False,True
2012,245000,14987,False,False,False,True,False,False,True,False,False,False,False
2016,650000,25061,True,False,False,False,False,False,True,False,False,False,False
2017,760000,42494,True,False,False,False,False,False,True,False,False,False,False
2014,395000,44875,True,False,False,False,False,False,True,False,False,False,False
2014,280000,89741,True,False,False,False,False,False,True,False,True,False,False
2016,495000,65000,True,False,False,False,False,False,True,False,False,False,False
2016,525000,35000,True,False,False,False,False,False,True,False,False,False,False
2009,420000,347089,True,False,False,False,False,False,True,False,False,False,False
2010,210000,34500,True,False,False,False,True,False,True,False,False,False,False
2018,650000,30000,False,False,False,True,True,False,True,False,False,False,False
2018,2300000,39000,True,False,False,False,True,False,False,False,False,False,False
2019,525000,16000,True,False,False,False,True,False,True,False,False,False,False
2010,195000,80000,False,False,False,False,True,False,True,False,True,False,False
2016,650000,60000,True,False,False,False,True,False,True,False,False,False,False
2015,540000,110000,True,False,False,False,True,False,True,False,False,False,False
2014,180000,61000,False,False,False,True,True,False,True,False,False,False,False
2017,750000,29000,True,False,False,False,True,False,True,False,False,False,False
2018,980000,50000,True,False,False,False,True,False,True,False,False,False,False
2014,250000,90000,True,False,False,False,True,False,True,False,False,False,False
2018,550000,35000,False,False,False,True,True,False,False,False,False,False,False
2015,509999,43000,False,False,False,True,True,False,True,False,True,False,False
2017,320000,50000,False,False,False,True,True,False,True,False,False,False,False
2016,275000,25000,False,False,False,True,True,False,True,False,False,False,False
2013,550000,222252,True,False,False,False,True,False,True,False,False,False,False
2009,145000,50000,False,False,False,True,True,False,True,False,True,False,False
2013,250000,80000,True,False,False,False,True,False,True,False,False,False,False
2012,520000,35000,True,False,False,False,True,False,True,False,False,False,False
2007,95000,85000,False,False,False,True,True,False,True,False,True,False,False
2011,725000,110000,True,False,False,False,True,False,True,False,False,False,True
2006,55000,70000,False,False,False,True,True,False,True,False,True,False,False
2014,600000,100000,True,False,False,False,True,False,True,False,False,False,False
2013,330000,120000,True,False,False,False,True,False,True,False,True,False,False
2015,470000,89000,True,False,False,False,True,False,True,False,False,False,False
2013,365000,120000,True,False,False,False,True,False,True,False,False,False,False
2013,250000,40000,False,False,False,True,True,False,True,False,True,False,False
2017,430000,17000,False,False,False,True,True,False,True,False,False,False,False
2013,400000,125000,True,False,False,False,True,False,True,False,True,False,False
2015,615000,110000,False,False,False,True,True,False,True,False,True,False,False
2011,150000,120000,True,False,False,False,True,False,True,False,True,False,False
2014,240000,90000,True,False,False,False,True,False,True,False,False,False,False
2014,800000,90000,True,False,False,False,True,False,True,False,False,False,False
2015,240000,110000,False,False,True,False,True,False,True,False,False,False,False
2014,600000,87000,True,False,False,False,True,False,True,False,True,False,False
2014,800000,15000,True,False,False,False,True,False,True,False,False,False,False
